m,effs
2945.0,0.8659688129503869
2950.0,0.865976000996882
2955.0,0.8659831471304524
2960.0,0.8659902516519743
2965.0,0.8659973148597595
2970.0,0.8660043370495807
2975.0,0.8660113185146969
2980.0,0.8660182595458779
2985.0,0.8660251604314283
2990.0,0.8660320214572127
2995.0,0.8660388429066787
3000.0,0.8660456250608807
3005.0,0.8660523681985037
3010.0,0.8660590725958862
3015.0,0.8660657385270427
3020.0,0.8660723662636871
3025.0,0.8660789560752541
3030.0,0.8660855082289223
3035.0,0.8660920229896352
3040.0,0.8660985006201234
3045.0,0.8661049413809259
3050.0,0.8661113455304109
3055.0,0.8661177133247974
3060.0,0.8661240450181752
3065.0,0.8661303408625256
3070.0,0.8661366011077422
3075.0,0.8661428260016497
3080.0,0.8661490157900252
3085.0,0.8661551707166167
3090.0,0.8661612910231627
3095.0,0.8661673769494118
3100.0,0.8661734287331411
3105.0,0.8661794466101754
3110.0,0.8661854308144056
3115.0,0.8661913815778068
3120.0,0.866197299130457
3125.0,0.8662031837005544
3130.0,0.8662090355144358
3135.0,0.8662148547965939
3140.0,0.8662206417696945
3145.0,0.8662263966545939
3150.0,0.8662321196703562
3155.0,0.8662378110342693
3160.0,0.8662434709618627
3165.0,0.866249099666923
3170.0,0.8662546973615107
3175.0,0.8662602642559764
3180.0,0.8662658005589761
3185.0,0.8662713064774878
3190.0,0.8662767822168269
3195.0,0.8662822279806613
3200.0,0.8662876439710272
3205.0,0.8662930303883437
3210.0,0.8662983874314283
3215.0,0.8663037152975112
3220.0,0.8663090141822505
3225.0,0.8663142842797464
3230.0,0.8663195257825556
3235.0,0.8663247388817052
3240.0,0.8663299237667076
3245.0,0.8663350806255734
3250.0,0.866340209644826
3255.0,0.8663453110095146
3260.0,0.866350384903228
3265.0,0.866355431508108
3270.0,0.8663604510048625
3275.0,0.8663654435727781
3280.0,0.8663704093897342
3285.0,0.8663753486322145
3290.0,0.8663802614753207
3295.0,0.866385148092784
3300.0,0.8663900086569786
3305.0,0.8663948433389331
3310.0,0.8663996523083434
3315.0,0.8664044357335839
3320.0,0.8664091937817203
3325.0,0.8664139266185203
3330.0,0.8664186344084666
3335.0,0.8664233173147671
3340.0,0.8664279754993672
3345.0,0.866432609122961
3350.0,0.8664372183450023
3355.0,0.8664418033237153
3360.0,0.8664463642161068
3365.0,0.8664509011779753
3370.0,0.8664554143639234
3375.0,0.8664599039273675
3380.0,0.8664643700205485
3385.0,0.8664688127945425
3390.0,0.8664732323992705
3395.0,0.8664776289835097
3400.0,0.866482002694902
3405.0,0.8664863536799658
3410.0,0.8664906820841046
3415.0,0.8664949880516174
3420.0,0.8664992717257082
3425.0,0.8665035332484958
3430.0,0.8665077727610231
3435.0,0.8665119904032668
3440.0,0.8665161863141463
3445.0,0.8665203606315335
3450.0,0.8665245134922616
3455.0,0.8665286450321339
3460.0,0.8665327553859337
3465.0,0.8665368446874319
3470.0,0.8665409130693967
3475.0,0.8665449606636024
3480.0,0.8665489876008372
3485.0,0.8665529940109123
3490.0,0.8665569800226705
3495.0,0.8665609457639939
3500.0,0.866564891361813
3505.0,0.8665688169421144
3510.0,0.8665727226299489
3515.0,0.8665766085494399
3520.0,0.8665804748237906
3525.0,0.8665843215752933
3530.0,0.8665881489253356
3535.0,0.8665919569944093
3540.0,0.8665957459021171
3545.0,0.8665995157671814
3550.0,0.8666032667074507
3555.0,0.8666069988399074
3560.0,0.8666107122806757
3565.0,0.8666144071450278
3570.0,0.8666180835473922
3575.0,0.8666217416013603
3580.0,0.8666253814196934
3585.0,0.8666290031143301
3590.0,0.8666326067963932
3595.0,0.8666361925761961
3600.0,0.8666397605632502
3605.0,0.8666433108662712
3610.0,0.8666468435931864
3615.0,0.8666503588511406
3620.0,0.866653856746503
3625.0,0.8666573373848738
3630.0,0.8666608008710905
3635.0,0.8666642473092343
3640.0,0.8666676768026365
3645.0,0.8666710894538844
3650.0,0.866674485364828
3655.0,0.866677864636586
3660.0,0.8666812273695517
3665.0,0.8666845736633988
3670.0,0.866687903617088
3675.0,0.8666912173288727
3680.0,0.8666945148963044
3685.0,0.8666977964162391
3690.0,0.8667010619848425
3695.0,0.8667043116975963
3700.0,0.8667075456493033
3705.0,0.8667107639340932
3710.0,0.8667139666454282
3715.0,0.8667171538761084
3720.0,0.8667203257182772
3725.0,0.8667234822634265
3730.0,0.8667266236024027
3735.0,0.8667297498254112
3740.0,0.866732861022022
3745.0,0.8667359572811747
3750.0,0.8667390386911842
3755.0,0.8667421053397448
3760.0,0.8667451573139363
3765.0,0.866748194700228
3770.0,0.8667512175844846
3775.0,0.8667542260519703
3780.0,0.8667572201873539
3785.0,0.8667602000747141
3790.0,0.8667631657975436
3795.0,0.8667661174387541
3800.0,0.8667690550806811
3805.0,0.8667719788050882
3810.0,0.866774888693172
3815.0,0.8667777848255666
3820.0,0.866780667282348
3825.0,0.8667835361430388
3830.0,0.8667863914866122
3835.0,0.8667892333914968
3840.0,0.8667920619355809
